name,total_budget,total_revenue,total_return
Sam Mendes,664000000.0,2713548809.0,4.08666989307229
David Fincher,650000000.0,2139346325.0,3.2913020384615383
Joe Johnston,649000000.0,1408646142.0,2.170487121725732
Brad Bird,647000000.0,2182191917.0,3.372785034003092
Rob Marshall,640000000.0,1781461383.0,2.7835334109375
Chris Columbus,627000000.0,3866836869.0,6.167203937799043
Tom McGrath,625000000.0,2704204415.0,4.326727064
Antoine Fuqua,623000000.0,1145941613.0,1.8393926372391651
Jon Turteltaub,616000000.0,1713159053.0,2.781102358766234
Andrew Adamson,615000000.0,2606859447.0,4.238795848780488
Richard Donner,606800000.0,1738179826.0,2.864502020435069
Rob Cohen,603000000.0,1418573743.0,2.352526936981758
Rob Minkoff,593000000.0,1844585423.0,3.1105993642495786
Stephen Sommers,591500000.0,1462828280.0,2.47308246830093
Brian De Palma,579800000.0,1058374781.0,1.825413558123491
McG,570000000.0,1147752254.0,2.0136004456140357
Dennis Dugan,562200000.0,1617049935.0,2.876289461045891
John Musker,562000000.0,2037346216.0,3.625171202846975
Eric Darnell,562000000.0,2428812256.0,4.321729992882562
Ron Clements,562000000.0,2037346216.0,3.625171202846975
John Lasseter,560000000.0,2256015306.0,4.028598760714286
Byron Howard,560000000.0,1925559125.0,3.4384984375
Marc Forster,559500000.0,1417431076.0,2.5333888757819483
John McTiernan,551278264.0,1170400300.0,2.123066292343425
Edward Zwick,545000000.0,1393040007.0,2.556036710091743
F. Gary Gray,542500000.0,1997092180.0,3.6812759078341015
Joss Whedon,539200000.0,2963831071.0,5.49671934532641
Barry Levinson,510000000.0,1232648488.0,2.416957819607843
Guy Ritchie,504350000.0,1226756955.0,2.432352443739467
James Mangold,502000000.0,1685749738.0,3.358067207171315
Robert Schwentke,502000000.0,932415622.0,1.8574016374501991
Bill Condon,498000000.0,3017298095.0,6.058831516064257
George Miller,494705523.0,1244067142.0,2.514762993660776
Guillermo del Toro,493500000.0,1012197546.0,2.051058857142857
Conrad Vernon,489000000.0,2188975224.0,4.4764319509202455
Peter Farrelly,489000000.0,1498423537.0,3.0642608118609407
Mike Newell,488000000.0,1546649487.0,3.1693637028688526
Louis Leterrier,483000000.0,719274720.0,1.4891816149068322
Bobby Farrelly,483000000.0,1465984549.0,3.0351646977225677
Tom Shadyac,479000000.0,1450885493.0,3.028988503131524
Joe Russo,475200000.0,1998502435.0,4.205602767255892
Anthony Russo,475200000.0,1998502435.0,4.205602767255892
Simon West,470000000.0,1081139200.0,2.300296170212766
Walter Hill,466200000.0,480185685.0,1.0299993243243244
Peter Segal,466000000.0,1065231202.0,2.28590386695279
Pete Docter,465000000.0,2155526512.0,4.635540886021506
Phillip Noyce,463000000.0,1182588918.0,2.554187727861771
Mike Mitchell,462000000.0,1608859270.0,3.482379372294372
Doug Liman,461700000.0,1343963661.0,2.910902449642625
Jan de Bont,457000000.0,1257122028.0,2.750814065645514
Ivan Reitman,452000000.0,1614363305.0,3.571600232300885
Raja Gosnell,451000000.0,1927218578.0,4.2732119246119735
Michael Apted,448000000.0,1084932005.0,2.4217232254464287
Peter Hyams,446000000.0,538210170.0,1.206749260089686
Todd Phillips,443000000.0,1768627970.0,3.9923881941309256
Robert Rodriguez,440220000.0,1089161684.0,2.474130398437145
Carlos Saldanha,438000000.0,2793148786.0,6.37705202283105
Paul Greengrass,435000000.0,1413751482.0,3.2500034068965515
Rob Reiner,431500000.0,958876901.0,2.22219444032445
Marc Webb,429500000.0,1556117068.0,3.623089797438882
Rob Letterman,420000000.0,1144330401.0,2.7245961928571427
Ang Lee,416900000.0,1434930867.0,3.441906613096666
Mike Nichols,416500000.0,805913590.0,1.9349666026410564
Frank Coraci,413500000.0,985606368.0,2.3835704183796858
Paul Verhoeven,411604690.0,1027558333.0,2.496468961517421
Garry Marshall,400880006.0,1633668178.0,4.075204933019283
Andrew Davis,396500000.0,892573897.0,2.251132148802017
Woody Allen,396200000.0,993970588.0,2.508759687026754
Jonathan Mostow,395000000.0,735270331.0,1.861443875949367
James Gunn,394000000.0,1669507896.0,4.237329685279188
Dean DeBlois,390000000.0,1249773334.0,3.20454701025641
Adam Shankman,387000000.0,873562773.0,2.2572681472868217
Chris Buck,385000000.0,1871263522.0,4.860424732467532
Frank Oz,385000000.0,358144411.0,0.9302452233766234
Kenneth Branagh,380000000.0,1194055381.0,3.142251002631579
Chris Sanders,380000000.0,1225829214.0,3.225866352631579
Matt Reeves,375000000.0,1275462168.0,3.401232448
Alfonso Cuarón,371000000.0,1670125135.0,4.501685
Roger Donaldson,368000000.0,780198080.0,2.120103478260869
Tim Story,368000000.0,1177096160.0,3.198630869565217
Brad Silberling,366000000.0,774967361.0,2.117397161202186
Francis Ford Coppola,364130000.0,952535086.0,2.615920374591492
Jonathan Liebesman,361000000.0,980666756.0,2.716528409972299
George Lucas,360554000.0,3341550893.0,9.26782366302967
Gareth Edwards,360500000.0,1589376320.0,4.408810873786408
Jay Roach,359500000.0,1730785897.0,4.814425304589708
Chris Wedge,359000000.0,976874679.0,2.721099384401114
Nancy Meyers,355000000.0,1248677472.0,3.517401329577465
D.J. Caruso,354000000.0,883140927.0,2.494748381355932
Alex Proyas,352000000.0,774562458.0,2.200461528409091
Lee Tamahori,349100000.0,735532083.0,2.106938077914638
Kevin Reynolds,349000000.0,810197894.0,2.3214839369627507
Sydney Pollack,348000000.0,997739391.0,2.8670672155172414
Matthew Vaughn,345500000.0,1011574813.0,2.927857635311143
Brian Helgeland,345000000.0,428667607.0,1.2425148028985509
Harold Ramis,343600000.0,569091291.0,1.656261033178114
Adam McKay,341500000.0,859076455.0,2.515597232796486
Tim Johnson,335000000.0,910314437.0,2.717356528358209
David Frankel,327000006.0,790679366.0,2.417979668171627
Kelly Asbury,326000000.0,1429298275.0,4.384350536809816
Alan Taylor,325000000.0,1085174939.0,3.3389998123076925
Quentin Tarantino,324200000.0,1530968694.0,4.722297020357804
Jean-Jacques Annaud,322500000.0,689959206.0,2.139408390697674
Cameron Crowe,322000000.0,761200959.0,2.3639781335403725
Joel Coen,321500000.0,1059492985.0,3.295468071539658
Kevin Lima,320000000.0,1007448020.0,3.1482750625
Ben Stiller,318500000.0,615861598.0,1.9336313908948195
Stephen Herek,318000000.0,644323540.0,2.0261746540880505
James L. Brooks,318000000.0,469137689.0,1.4752757515723272
Chris Williams,315000000.0,962085437.0,3.0542394825396824
Peyton Reed,315000000.0,1061050765.0,3.368415126984127
Rich Moore,315000000.0,1495007084.0,4.746054234920635
Betty Thomas,311000000.0,853398215.0,2.7440457073954985
Andy Tennant,311000000.0,891141085.0,2.865405418006431
Paul Feig,310500000.0,911871431.0,2.936783996779388
David Ayer,307000000.0,1094589769.0,3.565438986970684
Len Wiseman,307000000.0,789382796.0,2.5712794657980456
Gary Trousdale,305000000.0,663543129.0,2.17555124262295
Baz Luhrmann,305000000.0,761052840.0,2.495255213114754
Gavin Hood,303500000.0,551933291.0,1.8185610906095555
Simon Wells,300000000.0,442766508.0,1.47588836
Pierre Coffin,299000000.0,3691070216.0,12.344716441471572
Scott Derrickson,299000000.0,1132741161.0,3.7884319765886287
Wes Craven,298320000.0,854649503.0,2.864874976535264
Joe Wright,298000000.0,543233714.0,1.8229319261744967
Jennifer Yuh Nelson,295000000.0,1186863106.0,4.023264766101695
David Dobkin,292000000.0,630508402.0,2.1592753493150685
Jon M. Chu,291000000.0,1117661762.0,3.840762068728522
Nora Ephron,291000000.0,859306250.0,2.952942439862543
James Wan,290700000.0,2384532194.0,8.202725125558995
John Landis,290400000.0,864678635.0,2.977543508953168
Chris Renaud,290000000.0,2738574123.0,9.443359044827586
Joseph Kosinski,290000000.0,686231335.0,2.366314948275862
Mark Waters,287500000.0,823385029.0,2.863947926956522
Zhang Yimou,284400110.0,701519334.0,2.466663370840468
Mark Dindal,282000000.0,487326989.0,1.728109890070922
Simon J. Smith,282000000.0,661146671.0,2.344491741134752
Brian Levant,282000000.0,821301127.0,2.912415343971632
Espen Sandberg,281600008.0,804688305.0,2.857557820097789
Joachim Rønning,281600008.0,804688305.0,2.857557820097789
Dominic Sena,281000000.0,486983971.0,1.7330390427046265
Rupert Sanders,280000000.0,566401921.0,2.0228640035714287
Steve Martino,279000000.0,1420615909.0,5.09181329390681
David Bowers,279000000.0,298200097.0,1.068817551971326
Brad Peyton,279000000.0,945009211.0,3.387129788530466
Peter Weir,278210000.0,859551341.0,3.0895774450954314
Chris Weitz,278000000.0,1448304582.0,5.209728712230215
Terry Gilliam,277530000.0,447899609.0,1.6138781717291824
David O. Russell,276200000.0,774364027.0,2.8036351448225925
Kathryn Bigelow,276000000.0,301590061.0,1.092717612318841
Donald Petrie,275000000.0,510195852.0,1.855257643636364
Spike Lee,273900000.0,391399127.0,1.4289854947060971
Roger Spottiswoode,272500000.0,641031642.0,2.352409695412844
Roman Polanski,269500000.0,393273737.0,1.4592717513914657
Sam Fell,269000000.0,222475860.0,0.8270478066914498
John Singleton,268500000.0,683831564.0,2.546858711359404
Don Bluth,267100000.0,414413756.0,1.5515303481842009
Brian Robbins,266000000.0,282076018.0,1.0604361578947368
Shane Black,265000000.0,1294013360.0,4.883069283018868
Chuck Russell,265000000.0,812253314.0,3.065106845283019
James Bobin,265000000.0,544937611.0,2.0563683433962265
Timur Bekmambetov,262400000.0,613866231.0,2.3394292339939025
Robert Luketic,261000000.0,700571779.0,2.684183061302682
David Nutter,260000000.0,17507368.0,0.0673360307692307
Nathan Greno,260000000.0,591794936.0,2.2761343692307694
Tom Tykwer,257530000.0,341773583.0,1.3271214343959927
Brenda Chapman,255000000.0,757596395.0,2.9709662549019606
John Lee Hancock,254000000.0,547134674.0,2.15407351968504
Christopher Miller,252000000.0,1102176100.0,4.373714682539682
Phil Lord,252000000.0,1102176100.0,4.373714682539682
Kunihiko Yuyama,250720400.0,601865958.0,2.4005464174434947
John Moore,250000000.0,622021803.0,2.488087212
Taylor Hackford,247000000.0,495849238.0,2.007486793522267
Gary Fleder,247000000.0,294084265.0,1.1906245546558705
Kirk Wise,245000000.0,663543129.0,2.7083393020408164
Tony To,245000000.0,0.0,0.0
Dean Parisot,244000000.0,303153344.0,1.242431737704918
Stephen Hopkins,243000000.0,420576790.0,1.730768683127572
John Frankenheimer,242632273.0,310516112.0,1.279780748705264
Breck Eisner,240000000.0,321162536.0,1.3381772333333333
Tom Dey,240000000.0,346842768.0,1.4451782
Stephen Frears,239210000.0,396721046.0,1.6584634672463523
Carl Franklin,239000000.0,138515133.0,0.5795612259414226
Gary Goldman,238800000.0,230745175.0,0.9662695770519264
Joe Dante,235720000.0,447101261.0,1.8967472467334128
Roland Joffé,234900000.0,79611442.0,0.3389163133248191
John Carpenter,234610000.0,329480401.0,1.404374924342526
Tony Gilroy,233146652.0,429564773.0,1.842465972876162
Peter Chelsom,233000000.0,429480164.0,1.8432625064377683
Lasse Hallström,233000000.0,948518177.0,4.0708934635193135
Miloš Forman,233000000.0,239269313.0,1.026906922746781
Sylvester Stallone,231000000.0,1386169880.0,6.000735411255412
Neil Jordan,228705538.0,398635929.0,1.7430095155806853
Ron Underwood,228000000.0,251299304.0,1.1021899298245614
